    0.908822099607E-01    0.616321387548E+00    0.000000000000E+00    0.158746094581E+00    0.370496287066E+00    0.315889256777E+00    0.908713720524E+00    0.623097721362E+00    0.248855159367E+00    0.325231500425E-01    0.747359448822E+00
    0.159330909338E+00    0.100613104689E-01    0.730671430894E+00    0.000000000000E+00    0.301734287411E+00    0.682374900327E+00    0.863316335799E-01    0.416179640812E+00    0.557830875659E+00    0.941641684796E+00    0.768705255884E+00
    0.126470805940E+00    0.663613774651E+00    0.901577084651E+00    0.990947779667E+00    0.000000000000E+00    0.841242161676E+00    0.238137253230E+00    0.585701285814E+00    0.242056743157E+00    0.165999639729E+00    0.115700220672E+01
    0.225867142330E+00    0.229055283309E-01    0.831142771928E+00    0.479000268947E+00    0.187210422227E-01    0.000000000000E+00    0.875680015733E+00    0.576688067381E+00    0.812896585512E+00    0.950136042551E-01    0.985521667907E+00
    0.288293877919E+00    0.812862823973E+00    0.798780310756E+00    0.465649846454E-02    0.700353097613E+00    0.477510533567E+00    0.000000000000E+00    0.613081033751E+00    0.435336472317E+00    0.925562993085E+00    0.975420204673E+00
    0.134225543851E+00    0.733741516051E+00    0.815797427414E+00    0.730683980564E+00    0.478051104922E+00    0.450163036628E+00    0.818787021706E+00    0.000000000000E+00    0.414661331664E+00    0.908268252723E+00    0.128640162587E+01
    0.318341906675E+00    0.563281534423E+00    0.644853187012E+00    0.371766781862E+00    0.247642113715E+00    0.897042135278E+00    0.573750730993E-01    0.815912041463E+00    0.000000000000E+00    0.485850279683E+00    0.688009535265E+00
    0.824764711964E+00    0.163110956294E-03    0.957344305766E+00    0.595007668526E+00    0.703778553307E+00    0.856972439148E+00    0.975550905931E-01    0.836700046486E+00    0.236480478880E+00    0.000000000000E+00    0.125450490379E+01
    0.100000000000E+01    0.827415571040E+00    0.844530998297E+00    0.106801702932E-01    0.700885675598E+00    0.921587363647E+00    0.262181337449E+00    0.162891348617E+00    0.462710460113E-01    0.239672245896E+00    0.153615964507E+01
    0.555121179438E+00    0.100000000000E+01    0.289286335164E+00    0.347411202517E+00    0.435783809754E+00    0.518896719708E+00    0.311937275440E+00    0.986138117434E+00    0.685480959306E+00    0.276838703571E+00    0.137913018005E+01
    0.818795767774E+00    0.409309787038E+00    0.100000000000E+01    0.974847007969E+00    0.936050470956E+00    0.501269823399E+00    0.930229500480E+00    0.939875235653E+00    0.335667917097E+00    0.448952824890E-01    0.266857156051E+01
    0.822180306061E+00    0.855558712216E+00    0.268982965507E+00    0.100000000000E+01    0.228144435596E+00    0.145968753437E-01    0.508590694854E+00    0.516486384842E+00    0.398591764610E+00    0.196024643628E+00    0.131655066322E+01
    0.313067863701E+00    0.942143100597E+00    0.869821848779E+00    0.933194739460E+00    0.100000000000E+01    0.252099612391E-01    0.699179877769E+00    0.955043309036E+00    0.315329999650E+00    0.648486727754E-01    0.182007365863E+01
    0.612699683089E-01    0.534570152682E+00    0.711441344770E+00    0.833273917577E+00    0.406258291481E+00    0.100000000000E+01    0.315316415509E+00    0.204971065883E+00    0.987948412841E+00    0.326732136958E+00    0.141926214219E+01
    0.895337547287E+00    0.600347389963E+00    0.920982505020E+00    0.751823870205E+00    0.469144310001E+00    0.160859856490E+00    0.100000000000E+01    0.669171947310E+00    0.155675775451E+00    0.248416073289E-01    0.197843586114E+01
    0.832159922008E+00    0.953806612889E+00    0.809859866279E+00    0.922172978068E+00    0.909222250993E+00    0.660127143290E+00    0.198084451967E+00    0.100000000000E+01    0.955220548419E+00    0.985614541595E+00    0.328031652338E+01
    0.586980195225E+00    0.167929002788E+00    0.656587968223E+00    0.777682739051E+00    0.484296390293E+00    0.363894574604E+00    0.782632978558E+00    0.121069136521E+00    0.100000000000E+01    0.607624578324E+00    0.148779823457E+01
    0.929597359216E+00    0.916246406045E+00    0.288384390593E+00    0.481227357724E+00    0.522986721638E+00    0.127086350160E-01    0.694014950150E+00    0.854014803051E+00    0.642781681688E+00    0.100000000000E+01    0.223264586776E+01
    0.000000000000E+00    0.137182979901E+00    0.251830881949E+00    0.200897148637E+00    0.617954713868E+00    0.444408290201E-01    0.555830887790E+00    0.904598961312E+00    0.214311161313E+00    0.113680624128E+00    0.605221596239E+00
    0.734372938262E+00    0.000000000000E+00    0.692373185343E+00    0.166699270951E+00    0.992407598962E-01    0.971526456615E+00    0.326631436588E+00    0.172509438024E+00    0.244816384550E+00    0.947087659891E+00    0.500042711349E+00
    0.296619466007E+00    0.954349347411E+00    0.000000000000E+00    0.140336806823E+00    0.675981934770E+00    0.305949785019E+00    0.130082333635E-01    0.189635375154E+00    0.758421630438E+00    0.214166163965E+00    0.654790193905E+00
    0.226920005071E+00    0.555814081874E-01    0.867248119161E+00    0.000000000000E+00    0.665216358198E-01    0.393419654377E+00    0.774112891115E+00    0.594710611502E-01    0.648158089355E+00    0.824852546255E+00    0.619455617866E+00
    0.912823698439E+00    0.826190096901E+00    0.581067747035E+00    0.199364333336E+00    0.000000000000E+00    0.528751587893E+00    0.212748700284E-01    0.581843377094E+00    0.198357222237E-01    0.973759270922E+00    0.901703944513E+00
    0.662990586891E+00    0.144065786979E+00    0.557481017724E+00    0.454241506117E+00    0.148831932836E+00    0.000000000000E+00    0.188977523012E+00    0.697702996162E+00    0.909272264110E+00    0.851753581679E+00    0.125507136947E+01
    0.712683805566E-01    0.197508593430E+00    0.826708814129E+00    0.709383429130E+00    0.943040537161E+00    0.232326371423E+00    0.000000000000E+00    0.421508032251E+00    0.290443817358E+00    0.410902158719E+00    0.938966828701E+00
    0.419284452883E+00    0.558235393285E+00    0.517298869628E+00    0.447757794040E-01    0.794107183452E+00    0.973426401255E+00    0.838474743611E+00    0.000000000000E+00    0.552782587810E+00    0.200341188387E+00    0.114097189989E+01
    0.637089402470E+00    0.941693391966E+00    0.989772939968E+00    0.270816479030E+00    0.634858633388E+00    0.225427676884E+00    0.988008859148E+00    0.308303056068E+00    0.000000000000E+00    0.543715071185E-01    0.131571056061E+01
    0.791674401216E+00    0.942636234443E+00    0.377858618433E+00    0.291531148755E+00    0.823066462444E+00    0.914824870641E+00    0.983904075701E-01    0.247539009238E+00    0.784459704607E+00    0.000000000000E+00    0.163373566761E+01
    0.100000000000E+01    0.249848375288E+00    0.267235076548E+00    0.593099754173E+00    0.131007310900E+00    0.608485433426E+00    0.495284284335E+00    0.228370296546E+00    0.789014790354E+00    0.680189974271E+00    0.113784964269E+01
    0.706179547076E+00    0.100000000000E+01    0.273542110553E+00    0.680265443966E+00    0.983596132987E+00    0.151272742605E-01    0.909608122837E-01    0.123745665565E+00    0.145554697437E+00    0.426374620266E+00    0.980456755924E+00
    0.240420016286E+00    0.496415005395E+00    0.100000000000E+01    0.408426074722E+00    0.217334416923E+00    0.483461296666E+00    0.413977344599E+00    0.866926018441E+00    0.797013882310E+00    0.498302940217E+00    0.138888904945E+01
    0.543412534221E+00    0.386748113891E+00    0.270187616303E-01    0.100000000000E+01    0.215223262645E+00    0.400515192735E+00    0.354133236961E+00    0.463077633685E+00    0.363892861944E+00    0.368935090542E+00    0.621626748174E+00
    0.380438881831E+00    0.755244461454E+00    0.283930140976E+00    0.354173952115E+00    0.100000000000E+01    0.600593077632E+00    0.952762758797E+00    0.198591973563E+00    0.831473930069E+00    0.999736202042E+00    0.200894372176E+01
    0.470999621350E+00    0.895552111301E+00    0.210524364403E+00    0.958727401362E+00    0.917567584852E+00    0.100000000000E+01    0.248333589968E-01    0.648571093450E+00    0.536886618409E+00    0.278943980503E+00    0.170707525620E+01
    0.164606958772E+00    0.995868854627E+00    0.677385291870E+00    0.609648420888E+00    0.288820867339E-01    0.756514184452E+00    0.100000000000E+01    0.705913534607E+00    0.924054494654E-01    0.336744553017E+00    0.133577409169E+01
    0.636720013187E+00    0.390788466278E+00    0.644770968275E+00    0.269877222914E+00    0.991905850548E+00    0.783126778464E-01    0.581157915091E+00    0.100000000000E+01    0.253716322172E-01    0.181186062965E+00    0.108626554031E+01
    0.312313883118E+00    0.725127572531E+00    0.431032554853E+00    0.173558382382E+00    0.594198893228E-02    0.735204302398E+00    0.934540190643E+00    0.959140197687E+00    0.100000000000E+01    0.164035947232E+00    0.136603630717E+01
    0.586993999812E+00    0.255941969159E+00    0.259721259541E+00    0.254870230997E-01    0.383824520094E+00    0.599452969569E+00    0.895161346282E+00    0.568578070728E-02    0.973381891277E+00    0.100000000000E+01    0.136541225269E+01
    0.000000000000E+00    0.911792470150E-01    0.680280147918E+00    0.217339896281E+00    0.845106291454E+00    0.644957324276E+00    0.991023804977E+00    0.358416507927E-02    0.592952966272E+00    0.174000868407E+00    0.799635833226E+00
    0.559818027320E+00    0.000000000000E+00    0.722771406694E+00    0.477866405859E+00    0.582027425650E+00    0.448100703748E+00    0.279159687394E+00    0.270706198046E-01    0.442165042274E-02    0.381505791996E+00    0.615438984417E+00
    0.779830848115E+00    0.708064748397E+00    0.000000000000E+00    0.868447268170E+00    0.797278421917E+00    0.741728275177E+00    0.729131148779E+00    0.619566922191E+00    0.590677788153E+00    0.630747109071E+00    0.196784853098E+01
    0.925472250468E+00    0.685028548068E+00    0.102253353433E-01    0.000000000000E+00    0.674417070926E+00    0.610641192308E+00    0.382584136385E+00    0.447981871128E+00    0.697566961534E+00    0.290260768009E+00    0.141966883559E+01
    0.298792550503E+00    0.286404787566E+00    0.793146056548E-01    0.956200005100E+00    0.000000000000E+00    0.509433165481E+00    0.213910921069E+00    0.648859204548E-01    0.257485352678E+00    0.223688413706E-01    0.181055699303E+00
    0.560214470140E+00    0.711015026202E+00    0.431068783158E+00    0.948151244744E+00    0.775773122546E+00    0.000000000000E+00    0.789695872244E+00    0.138820862347E+00    0.254786754086E-01    0.658613919836E+00    0.933446181746E+00
    0.803941895470E+00    0.177973478571E+00    0.130967619743E+00    0.411059710548E+00    0.966157309266E-01    0.633499288170E+00    0.000000000000E+00    0.409148055553E+00    0.883241322593E-02    0.725391762635E+00    0.264528804134E+00
